Supplier_ID,Country,Sector,Year,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Recycled_Materials_%,Traceability_Score
SUP00222,Mexico,Packaging,2021,71,101,239,3971,0.8,29,0.72
SUP00222,Mexico,Packaging,2022,70,126,451,3948,0.62,46,0.6
SUP00222,Mexico,Packaging,2023,67,101,34,4245,0.61,30,0.63
SUP00222,Mexico,Packaging,2024,65,25,306,3521,0.59,37,0.71
SUP00223,India,Displays,2020,36,204,983,12114,0.84,2,0.83
SUP00223,India,Displays,2021,43,299,703,11897,0.81,8,0.78
SUP00223,India,Displays,2022,39,390,716,11979,0.85,13,0.85
SUP00223,India,Displays,2023,41,327,835,12229,0.76,0,0.78
SUP00223,India,Displays,2024,38,287,775,11985,0.86,10,0.88
SUP00224,USA,Displays,2020,6,368,707,11520,0.59,25,0.56
SUP00224,USA,Displays,2021,6,297,540,12030,0.62,32,0.61
SUP00224,USA,Displays,2022,1,329,678,11851,0.54,28,0.56
SUP00224,USA,Displays,2023,8,285,827,11816,0.52,38,0.44
SUP00224,USA,Displays,2024,5,392,821,12603,0.56,28,0.57
SUP00225,USA,Displays,2020,5,373,681,11942,0.76,1,0.75
SUP00225,USA,Displays,2021,8,217,620,12165,0.83,0,0.8
SUP00225,USA,Displays,2022,6,355,825,12237,0.82,0,0.78
SUP00225,USA,Displays,2023,2,369,873,11755,0.96,8,0.86
SUP00225,USA,Displays,2024,5,282,666,11761,0.81,4,0.77
SUP00226,Mexico,Batteries,2020,45,786,1432,15214,0.48,54,0.53
SUP00226,Mexico,Batteries,2021,41,756,1257,14896,0.63,57,0.63
SUP00226,Mexico,Batteries,2022,44,755,1235,15368,0.67,64,0.73
SUP00226,Mexico,Batteries,2023,47,690,1476,15429,0.64,48,0.62
SUP00226,Mexico,Batteries,2024,45,771,1360,14824,0.6,66,0.67
SUP00227,Brazil,Textiles,2020,71,696,802,6818,0.58,27,0.6
SUP00227,Brazil,Textiles,2021,76,595,660,6853,0.47,30,0.58
SUP00227,Brazil,Textiles,2022,71,587,943,6898,0.53,32,0.54
SUP00227,Brazil,Textiles,2023,71,677,791,6586,0.59,30,0.57
SUP00227,Brazil,Textiles,2024,79,651,815,7331,0.6,41,0.59
SUP00228,China,Assembly,2020,29,93,452,10298,0.48,3,0.45
SUP00228,China,Assembly,2021,30,91,556,10601,0.4,5,0.41
SUP00228,China,Assembly,2022,31,81,557,10719,0.5,15,0.48
SUP00228,China,Assembly,2023,29,65,375,10041,0.48,5,0.45
SUP00228,China,Assembly,2024,30,127,553,10433,0.32,8,0.4
SUP00229,Germany,Semiconductors,2020,66,399,1462,15141,0.81,41,0.81
SUP00229,Germany,Semiconductors,2021,70,320,1475,15013,0.91,49,0.87
SUP00229,Germany,Semiconductors,2022,68,407,1411,15659,0.76,54,0.79
SUP00229,Germany,Semiconductors,2023,61,488,1539,14679,0.83,47,0.88
SUP00229,Germany,Semiconductors,2024,70,432,1196,15221,0.81,54,0.93
SUP00230,Thailand,Packaging,2020,78,118,188,3836,0.85,41,0.85
SUP00230,Thailand,Packaging,2021,75,16,188,4140,0.81,37,0.81
SUP00230,Thailand,Packaging,2022,71,130,198,3883,0.71,34,0.77
SUP00230,Thailand,Packaging,2023,73,42,317,4097,0.85,44,0.85
SUP00230,Thailand,Packaging,2024,70,81,165,3914,0.78,51,0.75
SUP00231,India,Packaging,2020,58,57,305,4504,0.59,18,0.52
SUP00231,India,Packaging,2021,63,33,329,3402,0.5,21,0.56
SUP00231,India,Packaging,2022,60,84,207,4202,0.56,16,0.56
SUP00231,India,Packaging,2023,63,54,336,4191,0.53,32,0.53
SUP00231,India,Packaging,2024,67,11,147,4009,0.5,15,0.53
SUP00232,Brazil,Textiles,2020,29,631,745,7229,0.68,47,0.67
SUP00232,Brazil,Textiles,2021,32,534,807,6803,0.66,35,0.72
SUP00232,Brazil,Textiles,2022,32,591,650,6925,0.67,50,0.78
SUP00232,Brazil,Textiles,2023,24,578,855,6850,0.76,40,0.8
SUP00232,Brazil,Textiles,2024,24,468,737,7034,0.7,41,0.72
SUP00233,USA,Semiconductors,2020,74,338,1522,15693,0.69,56,0.67
SUP00233,USA,Semiconductors,2021,83,310,1446,15126,0.58,44,0.6
SUP00233,USA,Semiconductors,2022,74,428,1662,14654,0.55,55,0.57
SUP00233,USA,Semiconductors,2023,76,406,1496,15190,0.63,45,0.63
SUP00233,USA,Semiconductors,2024,81,408,1350,14856,0.44,57,0.54
SUP00234,Brazil,Assembly,2020,73,176,546,10291,0.75,30,0.68
SUP00234,Brazil,Assembly,2021,67,186,322,11084,0.66,23,0.7
SUP00234,Brazil,Assembly,2022,68,80,639,10274,0.7,28,0.78
SUP00234,Brazil,Assembly,2023,69,108,492,10357,0.67,33,0.62
SUP00234,Brazil,Assembly,2024,73,96,338,10326,0.73,19,0.71
SUP00235,Vietnam,Semiconductors,2020,11,430,1489,15645,0.72,33,0.67
SUP00235,Vietnam,Semiconductors,2021,4,336,1357,15250,0.69,22,0.72
SUP00235,Vietnam,Semiconductors,2022,10,374,1320,15453,0.84,34,0.81
SUP00235,Vietnam,Semiconductors,2023,12,401,1432,14770,0.84,30,0.79
SUP00235,Vietnam,Semiconductors,2024,6,456,1395,15026,0.87,28,0.85
SUP00236,USA,Packaging,2020,35,-5,239,3933,0.43,55,0.47
SUP00236,USA,Packaging,2021,31,21,182,4261,0.46,44,0.45
SUP00236,USA,Packaging,2022,30,5,341,3938,0.43,52,0.44
SUP00236,USA,Packaging,2023,27,123,389,3821,0.33,53,0.36
SUP00236,USA,Packaging,2024,34,46,295,3630,0.45,61,0.47
SUP00237,Brazil,Packaging,2020,0,130,323,3795,0.8,21,0.83
SUP00237,Brazil,Packaging,2021,9,100,149,4026,0.88,10,0.84
SUP00237,Brazil,Packaging,2022,1,22,336,3978,0.68,23,0.87
SUP00237,Brazil,Packaging,2023,1,106,238,4066,0.83,4,0.79
SUP00237,Brazil,Packaging,2024,0,61,173,3697,0.91,4,0.91
SUP00238,India,Textiles,2020,51,610,676,7202,0.64,24,0.64
SUP00238,India,Textiles,2021,52,516,827,7020,0.6,14,0.6
SUP00238,India,Textiles,2022,48,578,870,6877,0.69,14,0.71
SUP00238,India,Textiles,2023,46,650,783,7320,0.64,16,0.64
SUP00238,India,Textiles,2024,47,626,950,7445,0.72,15,0.72
SUP00239,India,Packaging,2020,53,96,194,3997,0.75,30,0.73
SUP00239,India,Packaging,2021,56,117,244,4194,0.97,22,0.88
SUP00239,India,Packaging,2022,62,31,80,3716,0.69,34,0.73
SUP00239,India,Packaging,2023,62,33,215,3948,0.9,27,0.86
SUP00239,India,Packaging,2024,53,10,304,3936,0.81,39,0.86
SUP00240,Vietnam,Textiles,2020,48,595,882,6619,0.94,46,0.93
SUP00240,Vietnam,Textiles,2021,50,614,938,7168,0.83,59,0.77
SUP00240,Vietnam,Textiles,2022,51,520,887,7020,0.82,60,0.8
SUP00240,Vietnam,Textiles,2023,42,560,769,6856,0.85,49,0.77
SUP00240,Vietnam,Textiles,2024,50,575,860,7253,0.75,51,0.74
SUP00241,Mexico,Packaging,2020,6,22,313,3557,0.42,7,0.44
SUP00241,Mexico,Packaging,2021,7,31,120,4275,0.54,6,0.55
SUP00241,Mexico,Packaging,2022,8,-40,337,3867,0.5,0,0.44
SUP00241,Mexico,Packaging,2023,8,25,154,3681,0.42,11,0.5
SUP00241,Mexico,Packaging,2024,2,84,157,3951,0.28,0,0.34
SUP00242,China,Assembly,2020,64,141,540,10842,0.5,11,0.54
SUP00242,China,Assembly,2021,58,134,520,10353,0.64,8,0.52
SUP00242,China,Assembly,2022,66,43,595,10576,0.61,0,0.54
SUP00242,China,Assembly,2023,58,117,581,11009,0.39,8,0.44
SUP00242,China,Assembly,2024,59,109,604,10463,0.4,6,0.43
SUP00243,India,Displays,2020,4,381,727,11839,0.66,0,0.67
SUP00243,India,Displays,2021,5,317,853,12606,0.46,5,0.51
SUP00243,India,Displays,2022,7,333,615,11750,0.52,0,0.64
SUP00243,India,Displays,2023,7,154,749,12193,0.67,10,0.66
SUP00243,India,Displays,2024,11,252,536,12201,0.6,0,0.63
SUP00244,India,Displays,2020,67,298,728,11893,0.87,42,0.88
SUP00244,India,Displays,2021,75,311,930,11759,0.79,42,0.81
SUP00244,India,Displays,2022,66,313,649,12091,0.71,49,0.76
SUP00244,India,Displays,2023,75,279,862,11888,0.74,45,0.84
SUP00244,India,Displays,2024,68,346,862,11720,0.77,37,0.84
SUP00245,USA,Assembly,2020,66,132,440,10252,0.78,14,0.77
SUP00245,USA,Assembly,2021,58,75,646,10523,0.68,15,0.66
SUP00245,USA,Assembly,2022,57,121,658,10344,0.79,24,0.78
SUP00245,USA,Assembly,2023,66,191,647,10593,0.73,28,0.68
SUP00245,USA,Assembly,2024,58,153,790,10675,0.73,16,0.7
SUP00246,Brazil,Textiles,2020,74,548,664,6638,0.49,16,0.49
SUP00246,Brazil,Textiles,2021,73,659,920,6975,0.59,21,0.53
SUP00246,Brazil,Textiles,2022,75,626,766,7171,0.51,7,0.51
SUP00246,Brazil,Textiles,2023,69,552,1054,6912,0.44,9,0.45
SUP00246,Brazil,Textiles,2024,74,533,912,7083,0.48,19,0.49
SUP00247,Vietnam,Semiconductors,2020,51,391,1570,15006,0.5,29,0.59
SUP00247,Vietnam,Semiconductors,2021,51,431,1362,14955,0.7,24,0.62
SUP00247,Vietnam,Semiconductors,2022,49,477,1537,14632,0.36,22,0.43
SUP00247,Vietnam,Semiconductors,2023,47,399,1396,15172,0.58,31,0.52
SUP00247,Vietnam,Semiconductors,2024,51,505,1508,14746,0.56,27,0.61
SUP00248,China,Semiconductors,2020,30,383,1235,15178,0.34,23,0.36
SUP00248,China,Semiconductors,2021,28,374,1260,14799,0.46,25,0.45
SUP00248,China,Semiconductors,2022,31,346,1364,15352,0.4,29,0.42
SUP00248,China,Semiconductors,2023,33,449,1531,14561,0.49,22,0.45
SUP00248,China,Semiconductors,2024,34,354,1174,14935,0.48,17,0.53
SUP00249,China,Batteries,2020,50,817,1283,14729,0.49,0,0.55
SUP00249,China,Batteries,2021,53,769,1570,14974,0.52,3,0.48
SUP00249,China,Batteries,2022,55,682,1388,14743,0.51,10,0.58
SUP00249,China,Batteries,2023,51,777,1592,14646,0.58,7,0.53
SUP00249,China,Batteries,2024,47,797,1283,14692,0.58,2,0.51
SUP00250,Germany,Displays,2020,45,348,828,12254,0.63,6,0.62
SUP00250,Germany,Displays,2021,42,426,711,11858,0.63,8,0.59
SUP00250,Germany,Displays,2022,40,318,692,11759,0.59,0,0.57
SUP00250,Germany,Displays,2023,47,370,624,12382,0.63,0,0.57
SUP00250,Germany,Displays,2024,46,294,849,11288,0.53,15,0.53
SUP00251,China,Displays,2020,68,362,835,11721,0.8,2,0.75
SUP00251,China,Displays,2021,72,403,698,12448,0.75,16,0.73
SUP00251,China,Displays,2022,69,419,903,11835,0.83,3,0.81
SUP00251,China,Displays,2023,73,302,671,11926,0.65,3,0.77
SUP00251,China,Displays,2024,73,283,718,12499,0.76,5,0.79
SUP00252,USA,Textiles,2020,39,669,826,6992,0.48,0,0.43
SUP00252,USA,Textiles,2021,40,603,990,6851,0.39,0,0.38
SUP00252,USA,Textiles,2022,40,685,841,7213,0.46,0,0.41
SUP00252,USA,Textiles,2023,46,639,732,7143,0.53,12,0.5
SUP00252,USA,Textiles,2024,42,553,748,6676,0.39,0,0.42
SUP00253,Germany,Semiconductors,2020,34,323,1366,14707,0.62,26,0.6
SUP00253,Germany,Semiconductors,2021,34,438,1483,14660,0.51,22,0.55
SUP00253,Germany,Semiconductors,2022,29,470,1358,15256,0.49,16,0.5
SUP00253,Germany,Semiconductors,2023,30,408,1300,14986,0.6,16,0.57
SUP00253,Germany,Semiconductors,2024,38,382,1474,15067,0.59,18,0.6
SUP00254,Mexico,Batteries,2020,33,762,1490,15511,0.73,28,0.77
SUP00254,Mexico,Batteries,2021,28,646,1484,14957,0.82,33,0.83
SUP00254,Mexico,Batteries,2022,36,716,1421,14682,0.77,37,0.83
SUP00254,Mexico,Batteries,2023,32,821,1543,15347,0.94,44,0.87
SUP00254,Mexico,Batteries,2024,36,797,1369,14837,0.98,36,0.97
SUP00255,China,Assembly,2020,3,83,546,10594,0.62,22,0.58
SUP00255,China,Assembly,2021,0,80,572,10749,0.63,40,0.64
SUP00255,China,Assembly,2022,4,113,377,10819,0.57,41,0.57
SUP00255,China,Assembly,2023,1,115,539,10061,0.6,39,0.6
SUP00255,China,Assembly,2024,0,83,400,10201,0.47,35,0.51
SUP00256,Vietnam,Assembly,2020,59,107,525,10815,0.6,62,0.6
SUP00256,Vietnam,Assembly,2021,63,87,594,10667,0.5,63,0.62
SUP00256,Vietnam,Assembly,2022,62,81,534,10548,0.57,63,0.62
SUP00256,Vietnam,Assembly,2023,62,38,592,10370,0.66,53,0.59
SUP00256,Vietnam,Assembly,2024,58,101,584,10810,0.42,59,0.53
SUP00257,Germany,Semiconductors,2020,67,482,1415,14983,0.77,43,0.76
SUP00257,Germany,Semiconductors,2021,66,359,1449,15372,0.73,52,0.69
SUP00257,Germany,Semiconductors,2022,65,393,1352,15260,0.72,40,0.71
SUP00257,Germany,Semiconductors,2023,67,303,1610,15099,0.66,45,0.72
SUP00257,Germany,Semiconductors,2024,67,396,1575,15106,0.7,44,0.71
SUP00258,Thailand,Packaging,2020,3,54,117,3846,0.7,7,0.71
SUP00258,Thailand,Packaging,2021,7,61,98,3970,0.76,0,0.76
SUP00258,Thailand,Packaging,2022,5,45,163,4048,0.75,14,0.72
SUP00258,Thailand,Packaging,2023,5,61,329,3659,0.71,0,0.69
SUP00258,Thailand,Packaging,2024,4,102,225,3834,0.74,0,0.77
SUP00259,India,Assembly,2020,27,133,717,10413,0.6,19,0.67
SUP00259,India,Assembly,2021,30,128,568,10665,0.77,10,0.73
SUP00259,India,Assembly,2022,32,16,387,10459,0.72,24,0.75
SUP00259,India,Assembly,2023,27,114,584,10363,0.58,22,0.66
SUP00259,India,Assembly,2024,27,189,667,10252,0.76,17,0.78
SUP00260,China,Batteries,2020,52,761,1234,14943,0.54,0,0.47
SUP00260,China,Batteries,2021,49,707,1437,14951,0.5,0,0.51
SUP00260,China,Batteries,2022,45,765,1500,15154,0.47,0,0.43
SUP00260,China,Batteries,2023,44,771,1398,15018,0.48,0,0.4
SUP00260,China,Batteries,2024,45,637,1455,15490,0.56,4,0.48
SUP00261,Brazil,Textiles,2020,26,667,853,7195,0.6,43,0.59
SUP00261,Brazil,Textiles,2021,24,567,907,7642,0.68,46,0.61
SUP00261,Brazil,Textiles,2022,27,569,886,7380,0.47,50,0.51
SUP00261,Brazil,Textiles,2023,29,605,675,6406,0.36,59,0.46
SUP00261,Brazil,Textiles,2024,22,562,846,7264,0.57,50,0.52
SUP00262,Brazil,Packaging,2020,52,-5,448,4235,0.74,9,0.75
SUP00262,Brazil,Packaging,2021,46,49,206,4259,0.71,10,0.75
SUP00262,Brazil,Packaging,2022,52,79,404,3873,0.69,6,0.67
SUP00262,Brazil,Packaging,2023,50,78,317,3865,0.54,0,0.65
SUP00262,Brazil,Packaging,2024,51,56,170,3551,0.66,0,0.65
SUP00263,Thailand,Batteries,2020,19,775,1225,15336,0.64,0,0.61
SUP00263,Thailand,Batteries,2021,25,779,1451,14986,0.55,0,0.54
SUP00263,Thailand,Batteries,2022,24,653,1131,14916,0.56,0,0.56
SUP00263,Thailand,Batteries,2023,27,651,1318,14642,0.54,6,0.56
SUP00263,Thailand,Batteries,2024,24,703,1448,14726,0.51,11,0.56
SUP00264,India,Textiles,2020,58,691,955,7036,0.41,57,0.48
SUP00264,India,Textiles,2021,64,632,779,7327,0.48,58,0.51
SUP00264,India,Textiles,2022,64,674,787,7546,0.56,61,0.52
SUP00264,India,Textiles,2023,60,499,767,7070,0.4,48,0.42
SUP00264,India,Textiles,2024,59,643,685,7046,0.45,48,0.48
SUP00265,India,Semiconductors,2020,5,410,1100,15095,0.67,34,0.68
SUP00265,India,Semiconductors,2021,7,409,1452,15133,0.62,28,0.63
SUP00265,India,Semiconductors,2022,11,352,1293,14907,0.69,27,0.69
SUP00265,India,Semiconductors,2023,7,397,1290,14710,0.7,36,0.67
SUP00265,India,Semiconductors,2024,13,375,1321,15052,0.59,29,0.58
SUP00266,Germany,Batteries,2020,64,788,1263,15205,0.6,29,0.63
SUP00266,Germany,Batteries,2021,63,794,1292,15025,0.46,40,0.52
SUP00266,Germany,Batteries,2022,56,717,1360,15106,0.58,29,0.51
SUP00266,Germany,Batteries,2023,58,787,1373,14597,0.56,43,0.6
SUP00266,Germany,Batteries,2024,59,714,1441,14781,0.57,40,0.6
SUP00267,India,Textiles,2020,81,641,839,7287,0.67,28,0.72
SUP00267,India,Textiles,2021,78,564,888,7133,0.63,16,0.64
SUP00267,India,Textiles,2022,76,559,925,6858,0.75,31,0.77
SUP00267,India,Textiles,2023,73,595,960,7454,0.62,32,0.69
SUP00267,India,Textiles,2024,81,505,603,7111,0.65,28,0.62
SUP00268,China,Packaging,2020,65,-20,95,4192,0.48,37,0.46
SUP00268,China,Packaging,2021,66,8,165,4213,0.56,27,0.53
SUP00268,China,Packaging,2022,66,51,263,4281,0.49,28,0.55
SUP00268,China,Packaging,2023,66,98,231,3500,0.61,28,0.51
SUP00268,China,Packaging,2024,64,7,336,3822,0.69,35,0.62
SUP00269,USA,Assembly,2020,37,162,686,10389,0.75,0,0.82
SUP00269,USA,Assembly,2021,32,112,556,10540,0.8,16,0.83
SUP00269,USA,Assembly,2022,37,132,375,10255,0.69,12,0.72
SUP00269,USA,Assembly,2023,36,70,561,10910,0.81,12,0.74
SUP00269,USA,Assembly,2024,28,152,703,10278,0.65,3,0.76
SUP00270,India,Packaging,2020,13,-3,140,3840,0.76,43,0.76
SUP00270,India,Packaging,2021,9,63,222,3552,0.88,41,0.85
SUP00270,India,Packaging,2022,5,-33,285,3674,0.76,43,0.79
SUP00270,India,Packaging,2023,5,71,397,4126,0.72,48,0.77
SUP00270,India,Packaging,2024,6,97,309,3884,0.82,43,0.86
SUP00271,India,Semiconductors,2020,34,425,1419,14943,0.68,51,0.65
SUP00271,India,Semiconductors,2021,36,416,1499,14974,0.72,37,0.73
SUP00271,India,Semiconductors,2022,33,373,1417,14745,0.61,40,0.56
SUP00271,India,Semiconductors,2023,33,497,1232,14712,0.68,38,0.62
SUP00271,India,Semiconductors,2024,37,375,1409,15195,0.64,51,0.66
SUP00272,Brazil,Packaging,2020,3,11,260,3927,0.84,63,0.78
SUP00272,Brazil,Packaging,2021,4,136,238,4493,0.73,53,0.73
SUP00272,Brazil,Packaging,2022,6,81,201,4302,0.72,49,0.76
SUP00272,Brazil,Packaging,2023,3,175,473,4382,0.75,63,0.72
SUP00272,Brazil,Packaging,2024,2,161,170,3808,0.82,59,0.78
SUP00273,India,Textiles,2020,76,592,913,7048,0.56,18,0.54
SUP00273,India,Textiles,2021,72,575,860,6841,0.46,16,0.5
SUP00273,India,Textiles,2022,70,614,950,6953,0.48,14,0.58
SUP00273,India,Textiles,2023,72,637,811,6972,0.66,20,0.6
SUP00273,India,Textiles,2024,74,439,911,7371,0.5,11,0.55
SUP00274,Mexico,Semiconductors,2020,78,427,1226,15235,0.72,53,0.63
SUP00274,Mexico,Semiconductors,2021,74,357,1478,15128,0.63,61,0.66
SUP00274,Mexico,Semiconductors,2022,78,391,1192,14973,0.66,62,0.65
SUP00274,Mexico,Semiconductors,2023,83,343,1522,14836,0.54,50,0.63
SUP00274,Mexico,Semiconductors,2024,75,424,1488,15052,0.56,65,0.61
SUP00275,Thailand,Packaging,2020,63,60,212,3948,0.62,14,0.6
SUP00275,Thailand,Packaging,2021,60,84,218,3987,0.66,17,0.61
SUP00275,Thailand,Packaging,2022,59,63,233,4218,0.73,27,0.67
SUP00275,Thailand,Packaging,2023,61,1,390,4103,0.56,17,0.59
SUP00275,Thailand,Packaging,2024,58,80,340,3608,0.62,29,0.61
SUP00276,India,Semiconductors,2020,7,322,1573,14912,0.58,0,0.57
SUP00276,India,Semiconductors,2021,15,401,1637,15430,0.51,8,0.52
SUP00276,India,Semiconductors,2022,15,427,1417,15049,0.47,0,0.51
SUP00276,India,Semiconductors,2023,8,349,1353,14661,0.45,0,0.44
SUP00276,India,Semiconductors,2024,7,309,1270,15095,0.53,2,0.49
SUP00277,Thailand,Semiconductors,2020,5,385,1181,14332,0.63,27,0.62
SUP00277,Thailand,Semiconductors,2021,5,470,1383,15406,0.6,27,0.63
SUP00277,Thailand,Semiconductors,2022,4,434,1377,15694,0.76,46,0.73
SUP00277,Thailand,Semiconductors,2023,2,427,1366,14813,0.74,30,0.73
SUP00277,Thailand,Semiconductors,2024,2,333,1367,14784,0.65,40,0.6
SUP00278,Vietnam,Semiconductors,2020,0,330,1404,15053,0.91,46,0.93
SUP00278,Vietnam,Semiconductors,2021,3,381,1494,14690,0.9,45,0.91
SUP00278,Vietnam,Semiconductors,2022,0,384,1528,14519,0.99,30,0.94
SUP00278,Vietnam,Semiconductors,2023,2,446,1267,15945,0.92,35,0.89
SUP00278,Vietnam,Semiconductors,2024,1,475,1437,14709,0.88,37,0.84
SUP00279,India,Textiles,2020,23,587,933,6809,0.41,29,0.43
SUP00279,India,Textiles,2021,22,667,825,7211,0.4,21,0.36
SUP00279,India,Textiles,2022,29,622,802,6745,0.53,30,0.52
SUP00279,India,Textiles,2023,27,634,878,7123,0.5,31,0.5
SUP00279,India,Textiles,2024,29,508,602,6793,0.45,24,0.46
SUP00280,China,Assembly,2020,29,152,636,10558,0.79,12,0.73
SUP00280,China,Assembly,2021,29,100,483,10679,0.69,20,0.69
SUP00280,China,Assembly,2022,25,58,494,10198,0.46,16,0.52
SUP00280,China,Assembly,2023,29,106,742,10242,0.64,14,0.6
SUP00280,China,Assembly,2024,25,61,617,10397,0.78,23,0.68
SUP00281,USA,Assembly,2020,68,71,578,10602,0.6,39,0.61
SUP00281,USA,Assembly,2021,71,15,363,10723,0.58,34,0.6
SUP00281,USA,Assembly,2022,70,202,548,10487,0.58,46,0.59
SUP00281,USA,Assembly,2023,66,118,425,10524,0.58,46,0.58
SUP00281,USA,Assembly,2024,63,105,414,10472,0.6,29,0.62
SUP00282,India,Packaging,2020,75,185,27,4096,0.37,8,0.4
SUP00282,India,Packaging,2021,75,66,349,4066,0.62,0,0.58
SUP00282,India,Packaging,2022,67,93,294,4310,0.52,0,0.56
SUP00282,India,Packaging,2023,72,57,270,3291,0.53,0,0.57
SUP00282,India,Packaging,2024,68,26,303,4018,0.54,0,0.53
SUP00283,India,Semiconductors,2020,54,427,1474,14790,0.77,26,0.72
SUP00283,India,Semiconductors,2021,47,458,1275,14501,0.71,27,0.71
SUP00283,India,Semiconductors,2022,53,369,1388,14833,0.65,40,0.65
SUP00283,India,Semiconductors,2023,51,433,1167,14600,0.73,35,0.72
SUP00283,India,Semiconductors,2024,49,398,1463,14828,0.79,26,0.75
SUP00284,Brazil,Semiconductors,2020,49,389,1310,14624,0.72,0,0.76
SUP00284,Brazil,Semiconductors,2021,53,372,1470,14914,0.62,4,0.65
SUP00284,Brazil,Semiconductors,2022,57,383,1551,15137,0.57,2,0.67
SUP00284,Brazil,Semiconductors,2023,50,353,1255,15629,0.61,7,0.69
SUP00284,Brazil,Semiconductors,2024,51,403,1446,14617,0.7,0,0.74
SUP00285,Vietnam,Batteries,2020,22,736,1444,14643,0.48,29,0.45
SUP00285,Vietnam,Batteries,2021,17,711,1486,14646,0.58,21,0.53
SUP00285,Vietnam,Batteries,2022,22,717,1489,15030,0.43,33,0.51
SUP00285,Vietnam,Batteries,2023,15,847,1465,15183,0.51,30,0.52
SUP00285,Vietnam,Batteries,2024,20,757,1556,15139,0.58,25,0.48
SUP00286,Thailand,Batteries,2020,74,703,1456,15209,0.75,3,0.78
SUP00286,Thailand,Batteries,2021,75,781,1267,14914,0.7,7,0.69
SUP00286,Thailand,Batteries,2022,69,775,1279,14725,0.72,0,0.74
SUP00286,Thailand,Batteries,2023,70,708,1439,15171,0.78,5,0.77
SUP00286,Thailand,Batteries,2024,66,747,1509,14871,0.8,1,0.81
SUP00287,China,Displays,2020,55,317,816,12089,0.62,28,0.66
SUP00287,China,Displays,2021,54,335,931,11849,0.56,19,0.66
SUP00287,China,Displays,2022,50,358,600,11800,0.75,22,0.73
SUP00287,China,Displays,2023,53,329,698,11811,0.67,21,0.62
SUP00287,China,Displays,2024,53,360,904,12540,0.72,25,0.7
SUP00288,Brazil,Displays,2020,77,340,897,12178,0.65,55,0.73
SUP00288,Brazil,Displays,2021,75,325,839,12724,0.86,55,0.84
SUP00288,Brazil,Displays,2022,73,221,678,11574,0.67,56,0.62
SUP00288,Brazil,Displays,2023,72,328,774,12498,0.57,41,0.57
SUP00288,Brazil,Displays,2024,76,401,637,12180,0.72,46,0.68
SUP00289,Vietnam,Batteries,2020,21,806,1508,15445,0.58,45,0.53
SUP00289,Vietnam,Batteries,2021,22,823,1379,15286,0.6,43,0.61
SUP00289,Vietnam,Batteries,2022,22,719,1464,15259,0.41,36,0.47
SUP00289,Vietnam,Batteries,2023,23,776,1547,15236,0.6,35,0.63
SUP00289,Vietnam,Batteries,2024,22,765,1493,14673,0.51,42,0.53
SUP00290,Vietnam,Packaging,2020,50,98,172,4423,0.57,3,0.55
SUP00290,Vietnam,Packaging,2021,49,20,218,3919,0.68,0,0.65
SUP00290,Vietnam,Packaging,2022,53,103,312,4037,0.33,0,0.4
SUP00290,Vietnam,Packaging,2023,51,23,26,4129,0.58,0,0.51
SUP00290,Vietnam,Packaging,2024,53,155,375,4189,0.65,0,0.64
SUP00291,Germany,Semiconductors,2020,1,307,1487,15315,0.93,57,0.88
SUP00291,Germany,Semiconductors,2021,2,320,1134,14937,0.85,49,0.86
SUP00291,Germany,Semiconductors,2022,7,425,1390,15022,0.84,53,0.9
SUP00291,Germany,Semiconductors,2023,2,380,1503,15087,1.0,59,1.0
SUP00291,Germany,Semiconductors,2024,2,395,1432,14929,0.9,51,0.93
SUP00292,Brazil,Assembly,2020,11,87,616,10489,0.73,66,0.74
SUP00292,Brazil,Assembly,2021,8,134,490,10312,0.72,57,0.7
SUP00292,Brazil,Assembly,2022,7,75,672,10501,0.76,58,0.75
SUP00292,Brazil,Assembly,2023,9,50,461,10778,0.7,68,0.75
SUP00292,Brazil,Assembly,2024,4,134,589,10749,0.71,67,0.71
SUP00293,Vietnam,Textiles,2020,21,553,869,6989,0.57,25,0.63
SUP00293,Vietnam,Textiles,2021,22,557,922,6790,0.59,21,0.68
SUP00293,Vietnam,Textiles,2022,14,756,1031,7047,0.69,32,0.76
SUP00293,Vietnam,Textiles,2023,20,609,840,7279,0.7,26,0.71
SUP00293,Vietnam,Textiles,2024,14,631,759,7213,0.61,22,0.69
SUP00294,Brazil,Displays,2020,4,286,815,11645,0.37,20,0.36
SUP00294,Brazil,Displays,2021,0,303,883,11602,0.29,16,0.37
SUP00294,Brazil,Displays,2022,4,365,781,12318,0.56,12,0.5
SUP00294,Brazil,Displays,2023,4,258,716,12694,0.45,13,0.48
SUP00294,Brazil,Displays,2024,7,321,693,12007,0.46,17,0.43
SUP00295,Thailand,Batteries,2020,26,797,1574,14998,0.36,31,0.46
SUP00295,Thailand,Batteries,2021,21,688,1431,15097,0.43,29,0.51
SUP00295,Thailand,Batteries,2022,19,696,1320,15555,0.46,33,0.49
SUP00295,Thailand,Batteries,2023,27,779,1340,14908,0.54,33,0.48
SUP00295,Thailand,Batteries,2024,26,697,1522,15078,0.65,22,0.62
SUP00296,Thailand,Displays,2020,69,361,694,11860,0.84,14,0.76
SUP00296,Thailand,Displays,2021,77,307,747,11890,0.85,6,0.82
